transaction_id,account_id,customer_id,timestamp,transaction_type,channel,amount,currency,counterparty_account_id,counterparty_name,counterparty_country,merchant_id,device_id,location_id,balance_after,flag_label,aml_scenario_tag
TXN-000939,ACC-000111,CUST-000050,2023-12-25 12:09:21.000000,ATM,Online,6313.85,USD,,,,,,LOC-000002,69668.49,Normal,
TXN-004065,ACC-000528,CUST-000225,2023-12-25 12:54:24.000000,Credit,Branch,11844.71,INR,,,,,,LOC-000016,25966.63,Normal,
TXN-005659,ACC-000752,CUST-000316,2023-12-25 16:01:32.000000,Transfer,Online,6671.24,INR,,,,,,LOC-000014,37378.33,Normal,
TXN-001184,ACC-000153,CUST-000065,2023-12-25 17:05:01.000000,POS,POS,0.0,INR,,,,MER-000023,DEV-000098,LOC-000008,0.0,Normal,
TXN-002519,ACC-000333,CUST-000141,2023-12-25 17:07:21.000000,POS,Branch,506.69,INR,,,,MER-000063,DEV-000208,LOC-000005,229.9,Normal,
TXN-004325,ACC-000568,CUST-000240,2023-12-25 19:04:26.000000,Transfer,Online,14041.28,USD,,,,,,LOC-000010,23884.31,Normal,
TXN-008311,ACC-001099,CUST-000466,2023-12-25 21:09:12.000000,Debit,Online,230.42,INR,,,,,,LOC-000016,71.78,Normal,
TXN-007586,ACC-000989,CUST-000426,2023-12-25 21:55:39.000000,ATM,Online,323.03,INR,,,,,,LOC-000022,2100.64,Normal,
TXN-001080,ACC-000136,CUST-000058,2023-12-25 22:39:19.000000,Debit,POS,3933.52,USD,,,,,,LOC-000022,9423.29,Normal,
TXN-008153,ACC-001077,CUST-000457,2023-12-25 23:48:15.000000,ATM,Online,5223.11,INR,,,,,,LOC-000030,1490.76,Normal,
TXN-001744,ACC-000222,CUST-000096,2023-12-26 03:29:52.000000,POS,POS,6.61,INR,,,,MER-000044,DEV-000145,LOC-000028,3.72,Normal,
TXN-008654,ACC-001154,CUST-000486,2023-12-26 05:05:33.000000,POS,Online,1981.81,GBP,,,,MER-000021,DEV-000732,LOC-000030,5811.19,Normal,
TXN-007364,ACC-000957,CUST-000413,2023-12-26 08:50:34.000000,Debit,ATM,352769.7,USD,,,,,,LOC-000028,882626.9,Normal,
TXN-000416,ACC-000046,CUST-000023,2023-12-26 09:31:02.000000,POS,Branch,8323.27,INR,,,,MER-000081,DEV-000036,LOC-000003,21732.02,Normal,
TXN-007200,ACC-000933,CUST-000402,2023-12-26 14:15:26.000000,Debit,Branch,16185.47,USD,,,,,,LOC-000015,41151.57,Normal,
TXN-003597,ACC-000475,CUST-000199,2023-12-26 15:05:07.000000,Transfer,POS,2837.3,GBP,,,,,,LOC-000013,1671.03,Normal,
TXN-003263,ACC-000428,CUST-000179,2023-12-26 16:44:52.000000,Transfer,Branch,58274.93,INR,,,,,,LOC-000012,435434.61,Normal,
TXN-001198,ACC-000153,CUST-000065,2023-12-26 18:14:33.000000,POS,ATM,0.0,INR,,,,MER-000069,DEV-000098,LOC-000018,0.0,Normal,
TXN-008496,ACC-001127,CUST-000477,2023-12-26 19:30:14.000000,Credit,Branch,7425.37,INR,,,,,,LOC-000019,10572.23,Normal,
TXN-003529,ACC-000460,CUST-000194,2023-12-26 20:29:50.000000,Debit,ATM,2461.13,INR,,,,,,LOC-000022,459.13,Normal,
TXN-007926,ACC-001041,CUST-000444,2023-12-26 21:01:52.000000,POS,POS,57.68,USD,,,,MER-000005,DEV-000670,LOC-000028,11.05,Normal,
TXN-002673,ACC-000353,CUST-000149,2023-12-27 05:05:31.000000,ATM,POS,7274.52,INR,,,,,,LOC-000003,2653.56,Normal,
TXN-005816,ACC-000770,CUST-000325,2023-12-27 05:29:48.000000,Debit,POS,14.21,EUR,,,,,,LOC-000012,1.53,Normal,
TXN-002360,ACC-000309,CUST-000132,2023-12-27 08:01:10.000000,POS,ATM,763.68,INR,,,,MER-000081,DEV-000195,LOC-000027,216.26,Normal,
TXN-000060,ACC-000007,CUST-000003,2023-12-27 09:49:27.000000,POS,POS,5593.5,GBP,,,,MER-000119,DEV-000003,LOC-000015,2317.02,Normal,
TXN-007705,ACC-001016,CUST-000432,2023-12-27 12:58:20.000000,ATM,ATM,1204.81,GBP,,,,,,LOC-000002,763.1,Normal,
TXN-008062,ACC-001064,CUST-000452,2023-12-27 18:58:01.000000,Credit,Branch,14136.64,AED,,,,,,LOC-000004,45033.25,Normal,
TXN-004477,ACC-000584,CUST-000249,2023-12-27 21:35:15.000000,POS,POS,11460.37,USD,,,,MER-000006,DEV-000370,LOC-000002,48313.91,Normal,
TXN-003386,ACC-000443,CUST-000187,2023-12-27 21:36:12.000000,Credit,Online,59861.77,INR,,,,,,LOC-000017,225217.5,Normal,
TXN-008658,ACC-001154,CUST-000486,2023-12-27 21:57:31.000000,Credit,ATM,1969.65,GBP,,,,,,LOC-000020,7780.84,Normal,
TXN-006619,ACC-000864,CUST-000370,2023-12-28 04:33:54.000000,POS,ATM,5348.72,USD,,,,MER-000039,DEV-000560,LOC-000020,2135.88,Normal,
TXN-004573,ACC-000594,CUST-000254,2023-12-28 10:14:01.000000,Credit,Online,82140.88,INR,,,,,,LOC-000015,84946.65,Normal,
TXN-001664,ACC-000211,CUST-000092,2023-12-28 10:39:38.000000,Transfer,POS,2053.04,INR,,,,,,LOC-000020,458.85,Normal,
TXN-004788,ACC-000620,CUST-000266,2023-12-28 13:55:10.000000,Debit,ATM,338680.37,USD,,,,,,LOC-000024,1396692.22,Normal,
TXN-000296,ACC-000030,CUST-000016,2023-12-28 15:08:08.000000,ATM,ATM,493.42,INR,,,,,,LOC-000017,216.44,Normal,
TXN-007557,ACC-000986,CUST-000424,2023-12-28 15:36:06.000000,Transfer,Branch,4499.31,USD,,,,,,LOC-000007,2509.61,Normal,
TXN-000724,ACC-000087,CUST-000039,2023-12-28 16:26:45.000000,Transfer,ATM,98410.45,EUR,,,,,,LOC-000007,632155.08,Normal,
TXN-008067,ACC-001064,CUST-000452,2023-12-28 22:24:24.000000,Credit,Branch,16051.82,AED,,,,,,LOC-000028,61085.07,Normal,
TXN-007268,ACC-000941,CUST-000407,2023-12-29 00:04:41.000000,POS,ATM,5532.39,INR,,,,MER-000016,DEV-000612,LOC-000002,42340.37,Normal,
TXN-004536,ACC-000593,CUST-000253,2023-12-29 01:09:48.000000,ATM,POS,25.67,INR,,,,,,LOC-000015,4.59,Normal,
TXN-005572,ACC-000740,CUST-000311,2023-12-29 01:29:32.000000,POS,POS,4552.62,INR,,,,MER-000051,DEV-000468,LOC-000012,18829.64,Normal,
TXN-000715,ACC-000087,CUST-000039,2023-12-29 02:34:53.000000,Credit,Online,202603.26,EUR,,,,,,LOC-000019,834758.34,Normal,
TXN-008833,ACC-001172,CUST-000494,2023-12-29 06:28:58.000000,Transfer,ATM,165.12,USD,,,,,,LOC-000013,75.25,Normal,
TXN-006714,ACC-000875,CUST-000376,2023-12-29 10:45:14.000000,POS,Branch,44972.85,INR,,,,MER-000079,DEV-000568,LOC-000014,580922.94,Normal,
TXN-004067,ACC-000528,CUST-000225,2023-12-29 12:26:06.000000,Transfer,Online,6079.84,INR,,,,,,LOC-000026,19886.79,Normal,
TXN-003258,ACC-000428,CUST-000179,2023-12-29 14:07:44.000000,POS,Branch,114430.32,INR,,,,MER-000070,DEV-000265,LOC-000024,321004.29,Normal,
TXN-005874,ACC-000780,CUST-000329,2023-12-29 15:09:54.000000,Credit,Online,6895.61,INR,,,,,,LOC-000017,47398.34,Normal,
TXN-005488,ACC-000725,CUST-000305,2023-12-29 15:12:52.000000,POS,Branch,10869.68,GBP,,,,MER-000102,DEV-000460,LOC-000017,33491.21,Normal,
TXN-006644,ACC-000865,CUST-000371,2023-12-29 18:30:24.000000,Debit,POS,3355.94,USD,,,,,,LOC-000001,17770.35,Normal,
TXN-002446,ACC-000318,CUST-000137,2023-12-29 20:32:48.000000,Transfer,ATM,8664.87,AED,,,,,,LOC-000001,40737.37,Normal,
TXN-000569,ACC-000064,CUST-000031,2023-12-29 23:17:10.000000,Credit,Online,9228.25,INR,,,,,,LOC-000009,10645.75,Normal,
TXN-004420,ACC-000580,CUST-000246,2023-12-30 03:24:03.000000,ATM,Online,7618.94,GBP,,,,,,LOC-000017,70016.85,Normal,
TXN-003375,ACC-000442,CUST-000186,2023-12-30 06:57:07.000000,Debit,ATM,13579.6,INR,,,,,,LOC-000015,34639.53,Normal,
TXN-005241,ACC-000693,CUST-000291,2023-12-30 09:45:06.000000,ATM,Online,373906.73,INR,,,,,,LOC-000014,2182088.97,Normal,
TXN-004939,ACC-000645,CUST-000274,2023-12-30 15:04:02.000000,Debit,Branch,12.31,INR,,,,,,LOC-000006,6.9,Normal,
TXN-000960,ACC-000113,CUST-000051,2023-12-30 19:00:50.000000,Credit,Online,12008.14,INR,,,,,,LOC-000028,12011.95,Normal,
TXN-008828,ACC-001172,CUST-000494,2023-12-30 20:59:25.000000,Credit,Online,43390.84,USD,,,,,,LOC-000022,43466.09,Normal,
TXN-000899,ACC-000107,CUST-000048,2023-12-31 05:47:14.000000,POS,POS,1181.23,USD,,,,MER-000077,DEV-000074,LOC-000006,3565.85,Normal,
TXN-003757,ACC-000496,CUST-000208,2023-12-31 06:27:42.000000,Transfer,POS,2312.08,INR,,,,,,LOC-000018,116233.82,Normal,
TXN-007814,ACC-001024,CUST-000438,2023-12-31 07:36:18.000000,Credit,POS,6613.21,INR,,,,,,LOC-000013,6638.76,Normal,
TXN-008586,ACC-001142,CUST-000482,2023-12-31 08:51:50.000000,Debit,Online,8970.75,INR,,,,,,LOC-000020,19820.69,Normal,
TXN-000092,ACC-000012,CUST-000005,2023-12-31 09:06:50.000000,Credit,POS,9446.78,USD,,,,,,LOC-000030,15298.86,Normal,
TXN-003380,ACC-000440,CUST-000186,2023-12-31 09:30:35.000000,Debit,POS,13620.25,INR,,,,,,LOC-000017,36917.09,Normal,
TXN-004748,ACC-000616,CUST-000264,2023-12-31 12:28:47.000000,ATM,Branch,20021.28,USD,,,,,,LOC-000008,61572.28,Normal,
TXN-004519,ACC-000592,CUST-000252,2023-12-31 17:08:52.000000,Transfer,Branch,1.71,USD,,,,,,LOC-000002,0.2,Normal,
TXN-006895,ACC-000903,CUST-000387,2023-12-31 17:38:14.000000,Transfer,POS,8493.73,AED,,,,,,LOC-000010,21470.5,Normal,
TXN-000919,ACC-000110,CUST-000049,2023-12-31 20:01:24.000000,POS,Online,9889.42,USD,,,,MER-000044,DEV-000076,LOC-000014,59389.49,Normal,
TXN-003750,ACC-000494,CUST-000207,2023-12-31 20:15:31.000000,ATM,Branch,2176.72,EUR,,,,,,LOC-000025,57199.66,Normal,
TXN-007388,ACC-000960,CUST-000413,2023-12-31 21:01:01.000000,Credit,POS,224992.22,INR,,,,,,LOC-000012,888279.65,Normal,
TXN-006524,ACC-000854,CUST-000364,2023-12-31 23:19:37.000000,POS,POS,9429.41,INR,,,,MER-000073,DEV-000549,LOC-000004,12098.22,Normal,
TXN-008652,ACC-001153,CUST-000486,2024-01-01 01:30:56.000000,ATM,Branch,1491.43,INR,,,,,,LOC-000030,2182.99,Normal,
TXN-005864,ACC-000778,CUST-000328,2024-01-01 03:11:01.000000,Debit,Branch,7166.8,INR,,,,,,LOC-000014,15699.53,Normal,
TXN-004667,ACC-000609,CUST-000259,2024-01-01 04:53:54.000000,Debit,Online,17760.78,INR,,,,,,LOC-000018,8086.73,Normal,
TXN-005859,ACC-000775,CUST-000327,2024-01-01 04:57:06.000000,Debit,Online,7943.01,INR,,,,,,LOC-000009,60596.06,Normal,
TXN-000205,ACC-000020,CUST-000011,2024-01-01 06:25:38.000000,POS,Online,13937.7,INR,,,,MER-000014,DEV-000015,LOC-000005,10407.36,Normal,
TXN-004840,ACC-000632,CUST-000269,2024-01-01 07:36:33.000000,Debit,Branch,6055.73,USD,,,,,,LOC-000013,20714.47,Normal,
TXN-007158,ACC-000930,CUST-000400,2024-01-01 08:31:03.000000,POS,ATM,1250.72,USD,,,,MER-000057,DEV-000602,LOC-000007,711.51,Normal,
TXN-004703,ACC-000612,CUST-000261,2024-01-01 09:19:22.000000,ATM,Online,0.04,INR,,,,,,LOC-000020,0.02,Normal,
TXN-007919,ACC-001041,CUST-000444,2024-01-01 12:31:32.000000,Credit,POS,9949.44,USD,,,,,,LOC-000022,9960.49,Normal,
TXN-002207,ACC-000289,CUST-000122,2024-01-01 12:52:44.000000,Debit,Online,4811.77,GBP,,,,,,LOC-000027,6936.68,Normal,
TXN-001267,ACC-000161,CUST-000069,2024-01-01 14:58:14.000000,Debit,Online,65.79,INR,,,,,,LOC-000029,35.75,Normal,
TXN-004631,ACC-000605,CUST-000257,2024-01-01 16:48:07.000000,POS,POS,4563.6,INR,,,,MER-000121,DEV-000383,LOC-000024,10957.44,Normal,
TXN-002164,ACC-000285,CUST-000120,2024-01-01 20:31:13.000000,POS,POS,13676.38,INR,,,,MER-000014,DEV-000179,LOC-000010,49663.34,Normal,
TXN-000257,ACC-000025,CUST-000014,2024-01-01 20:51:20.000000,POS,POS,14478.65,INR,,,,MER-000074,DEV-000020,LOC-000002,34392.13,Normal,
TXN-008013,ACC-001051,CUST-000449,2024-01-01 21:17:36.000000,POS,ATM,72731.19,INR,,,,MER-000010,DEV-000678,LOC-000027,690754.22,Normal,
TXN-009106,ACC-000287,CUST-000121,2024-01-01 22:17:16.000000,Debit,Online,61727.14,INR,,,,MER-000015,,,41994.67,Suspicious,Integration
TXN-008270,ACC-001095,CUST-000464,2024-01-01 23:20:14.000000,POS,Branch,443.04,USD,,,,MER-000107,DEV-000701,LOC-000012,301.98,Normal,
TXN-001773,ACC-000225,CUST-000098,2024-01-02 01:06:03.000000,Transfer,Branch,9925.92,INR,,,,,,LOC-000029,35561.53,Normal,
TXN-007446,ACC-000972,CUST-000418,2024-01-02 01:59:42.000000,Transfer,Branch,5.62,INR,,,,,,LOC-000025,1.61,Normal,
TXN-008928,ACC-001188,CUST-000499,2024-01-02 02:28:50.000000,Credit,ATM,3981.5,INR,,,,,,LOC-000004,316827.47,Normal,
TXN-001188,ACC-000153,CUST-000065,2024-01-02 03:03:53.000000,POS,Branch,0.0,INR,,,,MER-000078,DEV-000098,LOC-000003,0.0,Normal,
TXN-008691,ACC-001159,CUST-000488,2024-01-02 06:19:54.000000,POS,Branch,6130.23,USD,,,,MER-000107,DEV-000736,LOC-000001,61755.13,Normal,
TXN-007376,ACC-000956,CUST-000413,2024-01-02 07:57:07.000000,POS,Online,413397.25,INR,,,,MER-000092,DEV-000619,LOC-000020,1202487.13,Normal,
TXN-002245,ACC-000295,CUST-000125,2024-01-02 10:16:56.000000,Debit,ATM,7594.61,INR,,,,,,LOC-000027,25032.93,Normal,
TXN-006824,ACC-000894,CUST-000383,2024-01-02 11:41:19.000000,Credit,Branch,60708.21,INR,,,,,,LOC-000021,640487.35,Normal,
TXN-008080,ACC-001067,CUST-000453,2024-01-02 14:37:36.000000,Debit,Branch,7948.52,INR,,,,,,LOC-000011,18834.84,Normal,
TXN-008120,ACC-001073,CUST-000455,2024-01-02 17:37:22.000000,ATM,POS,1379.57,INR,,,,,,LOC-000005,573.16,Normal,
TXN-004288,ACC-000560,CUST-000238,2024-01-02 18:45:04.000000,Transfer,POS,50547.44,GBP,,,,,,LOC-000003,551006.92,Normal,
TXN-002944,ACC-000388,CUST-000163,2024-01-02 20:33:21.000000,POS,Branch,13938.56,GBP,,,,MER-000063,DEV-000241,LOC-000007,3010.93,Normal,
TXN-005719,ACC-000758,CUST-000320,2024-01-02 22:44:34.000000,Transfer,Branch,115264.75,GBP,,,,,,LOC-000017,1099463.14,Normal,
TXN-001916,ACC-000242,CUST-000105,2024-01-02 23:45:35.000000,POS,ATM,93374.68,USD,,,,MER-000122,DEV-000159,LOC-000028,965383.1,Normal,
TXN-001112,ACC-000145,CUST-000061,2024-01-03 01:42:11.000000,Debit,POS,109.26,INR,,,,,,LOC-000004,74.43,Normal,
TXN-004891,ACC-000639,CUST-000272,2024-01-03 01:46:39.000000,Transfer,POS,3454.95,EUR,,,,,,LOC-000017,2874.03,Normal,
TXN-001445,ACC-000183,CUST-000079,2024-01-03 03:13:45.000000,Transfer,ATM,2783.76,INR,,,,,,LOC-000014,2857.97,Normal,
TXN-006799,ACC-000887,CUST-000381,2024-01-03 04:45:33.000000,POS,Online,25579.32,INR,,,,MER-000104,DEV-000576,LOC-000016,479420.22,Normal,
TXN-006788,ACC-000885,CUST-000380,2024-01-03 06:51:22.000000,Credit,Online,7926.74,USD,,,,,,LOC-000009,47421.98,Normal,
TXN-000545,ACC-000063,CUST-000030,2024-01-03 07:56:21.000000,Debit,ATM,374.59,INR,,,,,,LOC-000023,6179.3,Normal,
TXN-003538,ACC-000462,CUST-000195,2024-01-03 09:09:08.000000,POS,Branch,4167.52,EUR,,,,MER-000059,DEV-000289,LOC-000030,57313.71,Normal,
TXN-005887,ACC-000780,CUST-000329,2024-01-03 09:38:18.000000,Transfer,Branch,25073.62,INR,,,,,,LOC-000005,22324.72,Normal,
TXN-001104,ACC-000142,CUST-000060,2024-01-03 09:49:47.000000,Credit,Branch,11096.72,INR,,,,,,LOC-000026,12077.3,Normal,
TXN-008624,ACC-001145,CUST-000484,2024-01-03 10:46:51.000000,POS,Online,6517.83,INR,,,,MER-000067,DEV-000729,LOC-000017,1880.7,Normal,
TXN-007140,ACC-000926,CUST-000399,2024-01-03 13:51:12.000000,Transfer,POS,8236.83,INR,,,,,,LOC-000008,7261.91,Normal,
TXN-008789,ACC-001170,CUST-000493,2024-01-03 14:08:34.000000,Credit,Branch,14807.13,EUR,,,,,,LOC-000013,14838.18,Normal,
TXN-009195,ACC-000270,CUST-000113,2024-01-03 19:15:12.000000,Transfer,Online,447260.66,INR,ACC-000858,,,,,,45463.0,Suspicious,Shell Companies
TXN-007807,ACC-001023,CUST-000437,2024-01-03 19:29:10.000000,Transfer,POS,10498.2,INR,,,,,,LOC-000004,11200.66,Normal,
TXN-005591,ACC-000743,CUST-000312,2024-01-03 20:44:12.000000,POS,POS,16312.88,USD,,,,MER-000020,DEV-000470,LOC-000011,1748.44,Normal,
TXN-006441,ACC-000841,CUST-000359,2024-01-03 21:26:29.000000,Transfer,Online,916.3,AED,,,,,,LOC-000024,279.44,Normal,
TXN-005226,ACC-000690,CUST-000290,2024-01-03 22:46:31.000000,Credit,Online,888.21,INR,,,,,,LOC-000003,1273.66,Normal,
TXN-007782,ACC-001022,CUST-000436,2024-01-03 23:10:12.000000,Debit,ATM,80830.92,GBP,,,,,,LOC-000009,14648.01,Normal,
TXN-002676,ACC-000353,CUST-000149,2024-01-04 02:42:18.000000,POS,ATM,1922.2,INR,,,,MER-000022,DEV-000221,LOC-000025,731.36,Normal,
TXN-007011,ACC-000915,CUST-000393,2024-01-04 03:59:32.000000,Debit,Online,4544.19,USD,,,,,,LOC-000030,83744.63,Normal,
TXN-007752,ACC-001019,CUST-000434,2024-01-04 07:48:28.000000,POS,POS,3576.66,INR,,,,MER-000016,DEV-000656,LOC-000003,1920.46,Normal,
TXN-008145,ACC-001074,CUST-000456,2024-01-04 08:26:08.000000,Debit,Branch,5303.27,USD,,,,,,LOC-000006,27912.43,Normal,
TXN-001193,ACC-000153,CUST-000065,2024-01-04 08:55:48.000000,Debit,Online,0.0,INR,,,,,,LOC-000027,0.0,Normal,
TXN-000902,ACC-000108,CUST-000048,2024-01-04 11:04:38.000000,Debit,ATM,4408.99,AED,,,,,,LOC-000027,4207.2,Normal,
TXN-004394,ACC-000578,CUST-000245,2024-01-04 11:34:20.000000,Credit,Branch,4489.31,EUR,,,,,,LOC-000012,29585.09,Normal,
TXN-003856,ACC-000504,CUST-000212,2024-01-04 14:21:51.000000,Transfer,ATM,62141.66,INR,,,,,,LOC-000029,470181.45,Normal,
TXN-005978,ACC-000791,CUST-000334,2024-01-04 16:39:47.000000,POS,POS,6505.5,INR,,,,MER-000016,DEV-000507,LOC-000029,226988.2,Normal,
TXN-007074,ACC-000922,CUST-000396,2024-01-05 03:18:21.000000,Transfer,POS,8800.53,USD,,,,,,LOC-000030,49912.11,Normal,
TXN-006973,ACC-000910,CUST-000391,2024-01-05 10:10:46.000000,Debit,Online,1938.2,USD,,,,,,LOC-000027,101284.13,Normal,
TXN-000152,ACC-000018,CUST-000009,2024-01-05 11:00:03.000000,Debit,Online,12234.76,EUR,,,,,,LOC-000005,37772.8,Normal,
TXN-004694,ACC-000612,CUST-000261,2024-01-05 11:16:58.000000,Credit,POS,6253.41,INR,,,,,,LOC-000009,6253.43,Normal,
TXN-002726,ACC-000359,CUST-000152,2024-01-05 13:03:12.000000,POS,Online,46.78,EUR,,,,MER-000069,DEV-000226,LOC-000001,22.68,Normal,
TXN-001885,ACC-000239,CUST-000104,2024-01-05 17:19:56.000000,Transfer,POS,16.12,INR,,,,,,LOC-000017,0.94,Normal,
TXN-001601,ACC-000202,CUST-000088,2024-01-05 18:47:58.000000,POS,Online,7219.62,INR,,,,MER-000037,DEV-000132,LOC-000020,36562.97,Normal,
TXN-001855,ACC-000235,CUST-000102,2024-01-05 19:43:53.000000,Transfer,Online,5208.42,INR,,,,,,LOC-000013,26973.26,Normal,
TXN-000391,ACC-000045,CUST-000022,2024-01-05 21:04:22.000000,Transfer,ATM,4204.06,INR,,,,,,LOC-000005,5453.83,Normal,
TXN-006567,ACC-000860,CUST-000367,2024-01-05 21:18:27.000000,Debit,Branch,11325.32,INR,,,,,,LOC-000016,2998.5,Normal,
TXN-004459,ACC-000583,CUST-000248,2024-01-06 01:47:13.000000,POS,ATM,11.29,INR,,,,MER-000001,DEV-000369,LOC-000013,4.5,Normal,
TXN-007224,ACC-000936,CUST-000404,2024-01-06 01:56:31.000000,Debit,POS,1858.83,INR,,,,,,LOC-000011,747.91,Normal,
TXN-005346,ACC-000708,CUST-000297,2024-01-06 02:02:35.000000,POS,ATM,20654.44,EUR,,,,MER-000073,DEV-000447,LOC-000026,89395.65,Normal,
TXN-005372,ACC-000714,CUST-000299,2024-01-06 02:33:43.000000,Debit,Online,6440.6,EUR,,,,,,LOC-000014,64897.16,Normal,
TXN-002415,ACC-000315,CUST-000135,2024-01-06 03:43:15.000000,Transfer,Branch,5503.69,GBP,,,,,,LOC-000013,54631.97,Normal,
TXN-007750,ACC-001019,CUST-000434,2024-01-06 03:50:36.000000,Credit,Online,3988.87,INR,,,,,,LOC-000011,5909.33,Normal,
TXN-001624,ACC-000208,CUST-000090,2024-01-06 04:30:11.000000,Credit,Branch,2714.83,INR,,,,,,LOC-000015,58796.39,Normal,
TXN-002957,ACC-000390,CUST-000164,2024-01-06 05:14:23.000000,Debit,POS,15403.84,INR,,,,,,LOC-000020,255364.58,Normal,
TXN-004801,ACC-000622,CUST-000266,2024-01-06 07:24:40.000000,POS,POS,249204.66,EUR,,,,MER-000006,DEV-000397,LOC-000019,5978256.29,Normal,
TXN-004004,ACC-000520,CUST-000221,2024-01-06 09:37:58.000000,Debit,POS,0.0,GBP,,,,,,LOC-000016,0.0,Normal,
TXN-001576,ACC-000201,CUST-000087,2024-01-06 10:58:16.000000,ATM,Online,8579.87,INR,,,,,,LOC-000023,6668.3,Normal,
TXN-008933,ACC-001188,CUST-000499,2024-01-06 11:50:46.000000,Credit,Branch,3891.54,INR,,,,,,LOC-000009,320719.01,Normal,
TXN-003148,ACC-000415,CUST-000173,2024-01-06 13:58:27.000000,POS,ATM,8508.79,INR,,,,MER-000053,DEV-000255,LOC-000024,465.03,Normal,
TXN-004660,ACC-000609,CUST-000259,2024-01-06 15:38:28.000000,Transfer,Online,6388.54,INR,,,,,,LOC-000024,1698.19,Normal,
TXN-001749,ACC-000221,CUST-000096,2024-01-06 18:05:17.000000,Debit,POS,1386.01,USD,,,,,,LOC-000022,1058.13,Normal,
TXN-000612,ACC-000067,CUST-000032,2024-01-06 22:15:24.000000,Transfer,ATM,3395.18,GBP,,,,,,LOC-000005,155403.78,Normal,
TXN-003648,ACC-000482,CUST-000202,2024-01-07 02:06:25.000000,Credit,ATM,10300.38,INR,,,,,,LOC-000010,11941.65,Normal,
TXN-001369,ACC-000173,CUST-000075,2024-01-07 03:23:22.000000,ATM,Branch,83.52,USD,,,,,,LOC-000030,48.25,Normal,
TXN-007125,ACC-000925,CUST-000398,2024-01-07 05:25:52.000000,Transfer,POS,89.19,USD,,,,,,LOC-000001,61.49,Normal,
TXN-006388,ACC-000838,CUST-000356,2024-01-07 06:55:39.000000,ATM,Branch,3648.37,INR,,,,,,LOC-000003,368.01,Normal,
TXN-003526,ACC-000460,CUST-000194,2024-01-07 07:52:21.000000,Credit,Online,8715.28,INR,,,,,,LOC-000021,9174.41,Normal,
TXN-007955,ACC-001046,CUST-000446,2024-01-07 11:48:35.000000,Debit,Branch,1761.35,USD,,,,,,LOC-000028,3532.54,Normal,
TXN-008708,ACC-001160,CUST-000489,2024-01-07 16:07:09.000000,POS,POS,17228.12,INR,,,,MER-000120,DEV-000737,LOC-000011,43354.46,Normal,
TXN-000365,ACC-000043,CUST-000020,2024-01-07 22:33:57.000000,Transfer,ATM,93484.88,INR,,,,,,LOC-000030,410864.17,Normal,
TXN-005839,ACC-000771,CUST-000326,2024-01-08 06:08:21.000000,Debit,Branch,7010.3,INR,,,,,,LOC-000014,1508.23,Normal,
TXN-006288,ACC-000825,CUST-000351,2024-01-08 07:51:31.000000,Debit,Branch,69002.14,INR,,,,,,LOC-000013,459918.33,Normal,
TXN-003973,ACC-000519,CUST-000220,2024-01-08 07:59:56.000000,Debit,POS,0.08,INR,,,,,,LOC-000030,0.03,Normal,
TXN-004768,ACC-000618,CUST-000265,2024-01-08 08:15:53.000000,Transfer,Branch,11817.3,AED,,,,,,LOC-000005,55769.53,Normal,
TXN-000706,ACC-000083,CUST-000038,2024-01-08 17:10:52.000000,Debit,ATM,1726.5,INR,,,,,,LOC-000008,196481.94,Normal,
TXN-000587,ACC-000067,CUST-000032,2024-01-08 18:35:09.000000,Debit,POS,11794.95,GBP,,,,,,LOC-000025,143608.83,Normal,
TXN-002775,ACC-000367,CUST-000154,2024-01-08 19:09:50.000000,POS,Online,12109.12,INR,,,,MER-000047,DEV-000229,LOC-000022,129756.44,Normal,
TXN-008071,ACC-001065,CUST-000452,2024-01-09 02:13:05.000000,POS,Online,16732.91,INR,,,,MER-000099,DEV-000682,LOC-000016,21635.93,Normal,
TXN-007405,ACC-000964,CUST-000415,2024-01-09 03:12:58.000000,Credit,Online,6882.95,INR,,,,,,LOC-000004,20371.86,Normal,
TXN-008158,ACC-001077,CUST-000457,2024-01-09 09:59:42.000000,ATM,ATM,1001.56,INR,,,,,,LOC-000001,489.2,Normal,
TXN-005736,ACC-000758,CUST-000320,2024-01-09 11:50:51.000000,Credit,Online,50081.18,GBP,,,,,,LOC-000028,1149544.32,Normal,
TXN-002793,ACC-000369,CUST-000155,2024-01-09 17:50:25.000000,ATM,Branch,1.62,INR,,,,,,LOC-000003,0.1,Normal,
TXN-000354,ACC-000038,CUST-000019,2024-01-09 22:38:01.000000,Debit,ATM,1053.43,USD,,,,,,LOC-000030,1360.2,Normal,
TXN-007193,ACC-000933,CUST-000402,2024-01-09 22:59:34.000000,POS,POS,12695.53,USD,,,,MER-000101,DEV-000605,LOC-000016,28456.04,Normal,
TXN-005726,ACC-000758,CUST-000320,2024-01-09 23:07:22.000000,Transfer,Branch,42461.3,GBP,,,,,,LOC-000030,1107083.02,Normal,
TXN-000317,ACC-000033,CUST-000017,2024-01-10 03:38:36.000000,Credit,Online,1705.29,INR,,,,,,LOC-000019,1721.79,Normal,
TXN-008366,ACC-001106,CUST-000469,2024-01-10 04:51:22.000000,ATM,Branch,0.17,EUR,,,,,,LOC-000014,0.09,Normal,
TXN-007301,ACC-000946,CUST-000409,2024-01-10 05:11:35.000000,Credit,ATM,2679.38,USD,,,,,,LOC-000014,377813.45,Normal,
